SolicitudID; Nro solicitud;EnsayoID;ensayo solicitado ;Fecha de creación;Forma de pago;ClienteId;RazonSocial;CUIT_CUIL;EspecieNombre;Condicion_semilla;Fecha inicio ensayo;FechaFinalizacion;Variedad;Baja;PG (normales)%;Año;Moneda;precio_lista;Porcentaje de Bonificación
104;368051;13;Pureza Física Nidera Soja;2020-06-22 11:43:44.620;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:43:44.620;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;;2020;ARS;3800.0;
105;368052;12;Poder Germinativo Nidera Soja;2020-06-22 11:46:12.483;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:46:12.483;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;96.0;2020;ARS;4300.0;
106;368052;13;Pureza Física Nidera Soja;2020-06-22 11:46:12.483;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:46:12.483;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;;2020;ARS;3800.0;
107;368053;12;Poder Germinativo Nidera Soja;2020-06-22 11:47:54.793;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:47:54.793;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;99.0;2020;ARS;4300.0;
108;368053;13;Pureza Física Nidera Soja;2020-06-22 11:47:54.793;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:47:54.793;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;;2020;ARS;3800.0;
109;368054;12;Poder Germinativo Nidera Soja;2020-06-22 11:49:28.260;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:49:28.260;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;90.0;2020;ARS;4300.0;
110;368054;13;Pureza Física Nidera Soja;2020-06-22 11:49:28.260;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:49:28.260;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;;2020;ARS;3800.0;
111;368055;12;Poder Germinativo Nidera Soja;2020-06-22 11:50:56.343;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:50:56.343;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;94.0;2020;ARS;4300.0;
112;368055;13;Pureza Física Nidera Soja;2020-06-22 11:50:56.343;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-06-22 11:50:56.343;2020-06-30 00:00:00.000;NIDERA NS 5028 STS;;;2020;ARS;3800.0;
113;368103;12;Poder Germinativo Nidera Soja;2020-06-22 10:43:48.017;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:43:48.017;2020-06-30 00:00:00.000;SY 5 5x1RR ;;97.0;2020;ARS;4300.0;
114;368103;13;Pureza Física Nidera Soja;2020-06-22 10:43:48.017;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:43:48.017;2020-06-30 00:00:00.000;SY 5 5x1RR ;;;2020;ARS;3800.0;
115;368104;12;Poder Germinativo Nidera Soja;2020-06-22 10:46:26.987;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:46:26.987;2020-07-02 00:00:00.000;SY  5x1RR ;;97.0;2020;ARS;4300.0;
116;368104;13;Pureza Física Nidera Soja;2020-06-22 10:46:26.987;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:46:26.987;2020-07-02 00:00:00.000;SY  5x1RR ;;;2020;ARS;3800.0;
117;368105;12;Poder Germinativo Nidera Soja;2020-06-22 10:47:52.320;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:47:52.320;2020-06-30 00:00:00.000;SY 5x1RR ;;99.0;2020;ARS;4300.0;
118;368105;13;Pureza Física Nidera Soja;2020-06-22 10:47:52.320;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:47:52.320;2020-06-30 00:00:00.000;SY 5x1RR ;;;2020;ARS;3800.0;
119;368106;12;Poder Germinativo Nidera Soja;2020-06-22 10:50:23.087;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:50:23.087;2020-06-30 00:00:00.000;SY 5x1RR ;;99.0;2020;ARS;4300.0;
120;368106;13;Pureza Física Nidera Soja;2020-06-22 10:50:23.087;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:50:23.087;2020-06-30 00:00:00.000;SY 5x1RR ;;;2020;ARS;3800.0;
121;368107;12;Poder Germinativo Nidera Soja;2020-06-22 10:54:12.890;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:54:12.890;2020-07-02 00:00:00.000;SY 5x1RR ;;99.0;2020;ARS;4300.0;
122;368107;13;Pureza Física Nidera Soja;2020-06-22 10:54:12.890;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:54:12.890;2020-07-02 00:00:00.000;SY 5x1RR ;;;2020;ARS;3800.0;
123;368108;12;Poder Germinativo Nidera Soja;2020-06-22 10:55:19.710;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:55:19.710;2020-06-30 00:00:00.000;SY 5x1RR ;;100.0;2020;ARS;4300.0;
124;368108;13;Pureza Física Nidera Soja;2020-06-22 10:55:19.710;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:55:19.710;2020-06-30 00:00:00.000;SY 5x1RR ;;;2020;ARS;3800.0;
125;368109;12;Poder Germinativo Nidera Soja;2020-06-22 10:56:42.920;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:56:42.920;2020-06-30 00:00:00.000;SY 5x1RR ;;99.0;2020;ARS;4300.0;
126;368109;13;Pureza Física Nidera Soja;2020-06-22 10:56:42.920;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:56:42.920;2020-06-30 00:00:00.000;SY 5x1RR ;;;2020;ARS;3800.0;
127;368110;12;Poder Germinativo Nidera Soja;2020-06-22 10:57:58.487;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:57:58.487;2020-06-30 00:00:00.000;SY 5x1RR ;;95.0;2020;ARS;4300.0;
128;368110;13;Pureza Física Nidera Soja;2020-06-22 10:57:58.487;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-22 10:57:58.487;2020-06-30 00:00:00.000;SY 5x1RR ;;;2020;ARS;3800.0;
129;368185;12;Poder Germinativo Nidera Soja;2020-06-26 07:53:50.240;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 07:53:50.240;2020-07-06 00:00:00.000;;;61.0;2020;ARS;4300.0;
130;368185;13;Pureza Física Nidera Soja;2020-06-26 07:53:50.240;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 07:53:50.240;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
131;368186;12;Poder Germinativo Nidera Soja;2020-06-26 07:54:56.417;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 07:54:56.417;2020-07-08 00:00:00.000;;;76.0;2020;ARS;4300.0;
132;368186;13;Pureza Física Nidera Soja;2020-06-26 07:54:56.417;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 07:54:56.417;2020-07-08 00:00:00.000;;;;2020;ARS;3800.0;
133;368187;12;Poder Germinativo Nidera Soja;2020-06-26 08:00:08.337;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:00:08.337;2020-07-06 00:00:00.000;;;87.0;2020;ARS;4300.0;
134;368187;13;Pureza Física Nidera Soja;2020-06-26 08:00:08.337;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:00:08.337;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
135;368188;12;Poder Germinativo Nidera Soja;2020-06-26 08:01:00.847;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:01:00.847;2020-07-06 00:00:00.000;;;92.0;2020;ARS;4300.0;
136;368188;13;Pureza Física Nidera Soja;2020-06-26 08:01:00.847;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:01:00.847;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
137;368189;12;Poder Germinativo Nidera Soja;2020-06-26 08:08:04.887;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:08:04.887;2020-07-06 00:00:00.000;;;91.0;2020;ARS;4300.0;
138;368189;13;Pureza Física Nidera Soja;2020-06-26 08:08:04.887;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:08:04.887;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
139;368190;12;Poder Germinativo Nidera Soja;2020-06-26 08:09:46.833;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:09:46.833;2020-07-06 00:00:00.000;;;87.0;2020;ARS;4300.0;
140;368190;13;Pureza Física Nidera Soja;2020-06-26 08:09:46.833;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:09:46.833;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
141;368191;12;Poder Germinativo Nidera Soja;2020-06-26 08:13:22.863;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:13:22.863;2020-07-06 00:00:00.000;;;97.0;2020;ARS;4300.0;
142;368191;13;Pureza Física Nidera Soja;2020-06-26 08:13:22.863;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:13:22.863;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
143;368192;12;Poder Germinativo Nidera Soja;2020-06-26 08:15:26.927;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:15:26.927;2020-07-06 00:00:00.000;;;92.0;2020;ARS;4300.0;
144;368192;13;Pureza Física Nidera Soja;2020-06-26 08:15:26.927;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:15:26.927;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
145;368193;12;Poder Germinativo Nidera Soja;2020-06-26 08:16:55.210;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:16:55.210;2020-07-06 00:00:00.000;;;75.0;2020;ARS;4300.0;
146;368193;13;Pureza Física Nidera Soja;2020-06-26 08:16:55.210;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:16:55.210;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
147;368194;12;Poder Germinativo Nidera Soja;2020-06-26 08:18:09.860;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:18:09.860;2020-07-06 00:00:00.000;;;76.0;2020;ARS;4300.0;
148;368194;13;Pureza Física Nidera Soja;2020-06-26 08:18:09.860;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:18:09.860;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
149;368195;12;Poder Germinativo Nidera Soja;2020-06-26 08:20:21.167;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:20:21.167;2020-07-06 00:00:00.000;;;75.0;2020;ARS;4300.0;
150;368195;13;Pureza Física Nidera Soja;2020-06-26 08:20:21.167;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:20:21.167;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
151;368196;12;Poder Germinativo Nidera Soja;2020-06-26 08:21:23.147;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:21:23.147;2020-07-06 00:00:00.000;;;78.0;2020;ARS;4300.0;
152;368196;13;Pureza Física Nidera Soja;2020-06-26 08:21:23.147;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:21:23.147;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
153;368197;12;Poder Germinativo Nidera Soja;2020-06-26 08:22:35.120;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:22:35.120;2020-07-06 00:00:00.000;;;70.0;2020;ARS;4300.0;
154;368197;13;Pureza Física Nidera Soja;2020-06-26 08:22:35.120;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:22:35.120;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
155;368198;12;Poder Germinativo Nidera Soja;2020-06-26 08:25:14.077;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:25:14.077;2020-07-06 00:00:00.000;;;66.0;2020;ARS;4300.0;
156;368198;13;Pureza Física Nidera Soja;2020-06-26 08:25:14.077;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:25:14.077;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
157;368199;12;Poder Germinativo Nidera Soja;2020-06-26 08:26:11.110;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:26:11.110;2020-07-06 00:00:00.000;;;70.0;2020;ARS;4300.0;
158;368199;13;Pureza Física Nidera Soja;2020-06-26 08:26:11.110;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:26:11.110;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
159;368200;12;Poder Germinativo Nidera Soja;2020-06-26 08:27:09.623;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:27:09.623;2020-07-06 00:00:00.000;;;77.0;2020;ARS;4300.0;
160;368200;13;Pureza Física Nidera Soja;2020-06-26 08:27:09.623;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:27:09.623;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
161;368201;12;Poder Germinativo Nidera Soja;2020-06-26 08:28:12.387;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:28:12.387;2020-07-06 00:00:00.000;;;80.0;2020;ARS;4300.0;
162;368201;13;Pureza Física Nidera Soja;2020-06-26 08:28:12.387;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:28:12.387;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
163;368202;12;Poder Germinativo Nidera Soja;2020-06-26 08:29:06.147;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:29:06.147;2020-07-06 00:00:00.000;;;71.0;2020;ARS;4300.0;
164;368202;13;Pureza Física Nidera Soja;2020-06-26 08:29:06.147;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:29:06.147;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
165;368203;12;Poder Germinativo Nidera Soja;2020-06-26 08:30:03.273;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:30:03.273;2020-07-06 00:00:00.000;;;91.0;2020;ARS;4300.0;
166;368203;13;Pureza Física Nidera Soja;2020-06-26 08:30:03.273;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:30:03.273;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
167;368204;12;Poder Germinativo Nidera Soja;2020-06-26 08:30:59.793;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:30:59.793;2020-07-06 00:00:00.000;;;96.0;2020;ARS;4300.0;
168;368204;13;Pureza Física Nidera Soja;2020-06-26 08:30:59.793;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:30:59.793;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
169;368205;12;Poder Germinativo Nidera Soja;2020-06-26 08:32:35.427;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:32:35.427;2020-07-06 00:00:00.000;;;99.0;2020;ARS;4300.0;
170;368205;13;Pureza Física Nidera Soja;2020-06-26 08:32:35.427;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 08:32:35.427;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
171;368206;12;Poder Germinativo Nidera Soja;2020-06-26 09:16:38.140;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:16:38.140;2020-07-06 00:00:00.000;;;97.0;2020;ARS;4300.0;
172;368206;13;Pureza Física Nidera Soja;2020-06-26 09:16:38.140;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:16:38.140;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
173;368207;12;Poder Germinativo Nidera Soja;2020-06-26 09:18:16.290;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:18:16.290;2020-07-06 00:00:00.000;;;95.0;2020;ARS;4300.0;
174;368207;13;Pureza Física Nidera Soja;2020-06-26 09:18:16.290;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:18:16.290;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
175;368208;12;Poder Germinativo Nidera Soja;2020-06-26 09:19:25.390;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:19:25.390;2020-07-06 00:00:00.000;;;95.0;2020;ARS;4300.0;
176;368208;13;Pureza Física Nidera Soja;2020-06-26 09:19:25.390;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:19:25.390;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
177;368209;12;Poder Germinativo Nidera Soja;2020-06-26 09:20:41.470;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:20:41.470;2020-07-06 00:00:00.000;;;87.0;2020;ARS;4300.0;
178;368209;13;Pureza Física Nidera Soja;2020-06-26 09:20:41.470;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:20:41.470;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
179;368210;12;Poder Germinativo Nidera Soja;2020-06-26 09:21:36.473;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:21:36.473;2020-07-08 00:00:00.000;;;99.0;2020;ARS;4300.0;
180;368210;13;Pureza Física Nidera Soja;2020-06-26 09:21:36.473;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:21:36.473;2020-07-08 00:00:00.000;;;;2020;ARS;3800.0;
181;368211;12;Poder Germinativo Nidera Soja;2020-06-26 09:22:34.117;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:22:34.117;2020-07-06 00:00:00.000;;;98.0;2020;ARS;4300.0;
182;368211;13;Pureza Física Nidera Soja;2020-06-26 09:22:34.117;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:22:34.117;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
183;368212;12;Poder Germinativo Nidera Soja;2020-06-26 09:23:25.883;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:23:25.883;2020-07-06 00:00:00.000;;;97.0;2020;ARS;4300.0;
184;368212;13;Pureza Física Nidera Soja;2020-06-26 09:23:25.883;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:23:25.883;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
185;368213;12;Poder Germinativo Nidera Soja;2020-06-26 09:24:46.950;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:24:46.950;2020-07-06 00:00:00.000;;;94.0;2020;ARS;4300.0;
186;368213;13;Pureza Física Nidera Soja;2020-06-26 09:24:46.950;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:24:46.950;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
187;368214;12;Poder Germinativo Nidera Soja;2020-06-26 09:25:43.617;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:25:43.617;2020-07-06 00:00:00.000;;;93.0;2020;ARS;4300.0;
188;368214;13;Pureza Física Nidera Soja;2020-06-26 09:25:43.617;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:25:43.617;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
189;368215;12;Poder Germinativo Nidera Soja;2020-06-26 09:36:57.583;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:36:57.583;2020-07-08 00:00:00.000;;;96.0;2020;ARS;4300.0;
190;368215;13;Pureza Física Nidera Soja;2020-06-26 09:36:57.583;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:36:57.583;2020-07-08 00:00:00.000;;;;2020;ARS;3800.0;
191;368216;12;Poder Germinativo Nidera Soja;2020-06-26 09:42:18.127;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:42:18.127;2020-07-06 00:00:00.000;;;95.0;2020;ARS;4300.0;
192;368216;13;Pureza Física Nidera Soja;2020-06-26 09:42:18.127;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:42:18.127;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
193;368217;12;Poder Germinativo Nidera Soja;2020-06-26 09:43:16.340;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:43:16.340;2020-07-06 00:00:00.000;;;98.0;2020;ARS;4300.0;
194;368217;13;Pureza Física Nidera Soja;2020-06-26 09:43:16.340;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:43:16.340;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
195;368218;12;Poder Germinativo Nidera Soja;2020-06-26 09:44:10.877;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:44:10.877;2020-07-06 00:00:00.000;;;95.0;2020;ARS;4300.0;
196;368218;13;Pureza Física Nidera Soja;2020-06-26 09:44:10.877;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:44:10.877;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
197;368219;12;Poder Germinativo Nidera Soja;2020-06-26 09:45:26.253;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:45:26.253;2020-07-06 00:00:00.000;;;98.0;2020;ARS;4300.0;
198;368219;13;Pureza Física Nidera Soja;2020-06-26 09:45:26.253;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:45:26.253;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
199;368220;12;Poder Germinativo Nidera Soja;2020-06-26 09:46:29.633;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:46:29.633;2020-07-06 00:00:00.000;;;99.0;2020;ARS;4300.0;
200;368220;13;Pureza Física Nidera Soja;2020-06-26 09:46:29.633;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:46:29.633;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
201;368221;12;Poder Germinativo Nidera Soja;2020-06-26 09:47:25.690;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:47:25.690;2020-07-08 00:00:00.000;;;100.0;2020;ARS;4300.0;
202;368221;13;Pureza Física Nidera Soja;2020-06-26 09:47:25.690;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:47:25.690;2020-07-08 00:00:00.000;;;;2020;ARS;3800.0;
203;368222;12;Poder Germinativo Nidera Soja;2020-06-26 09:48:29.537;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:48:29.537;2020-07-06 00:00:00.000;;;94.0;2020;ARS;4300.0;
204;368222;13;Pureza Física Nidera Soja;2020-06-26 09:48:29.537;Cuenta corriente;2795;Cooperativa Agrícola Laguna Larga;30-45650176-6;Soja;natural;2020-06-26 09:48:29.537;2020-07-06 00:00:00.000;;;;2020;ARS;3800.0;
